Review ID,Rating,Feedback,ShowTime ID
1100,20,comfortable seats,1693
1101,59,bad plot,4246
1102,56,comfortable seats,6575
1103,48,bad characters,6529
1104,12,bad plot,2145
1105,30,good plot,3720
1106,36,good plot,2663
1107,2,dirty theater,3971
1108,17,good plot,641
1109,87,movie was engaging,4921
1110,25,movie was engaging,7306
1111,78,good plot,9144
1112,71,good plot,900
1113,70,movie too long,3603
1114,30,movie was engaging,4390
1115,75,good length film,7691
1116,66,movie was boring,2606
1117,54,good plot,2707
1118,39,good length film,3354
1119,69,movie was predictable,5358
1120,58,good characters,5739
1121,24,good characters,83
1122,90,good length film,9643
1123,39,bad plot,5347
1124,10,bad plot,9293
1125,20,movie was predictable,1974
1126,57,bad characters,2349
1127,17,comfortable seats,3790
1128,72,dirty theater,8366
1129,24,good length film,2935
1130,68,comfortable seats,1966
1131,46,comfortable seats,8598
1132,72,uncomfortable seats,309
1133,80,bad plot,4342
1134,83,good plot,2747
1135,79,dirty theater,2861
1136,18,uncomfortable seats,6042
1137,69,clean theater,4444
1138,79,uncomfortable seats,8072
1139,71,movie too long,2509
1140,23,clean theater,904
1141,31,movie too long,5600
1142,10,uncomfortable seats,8387
1143,17,movie was boring,3476
1144,15,good characters,4142
1145,47,bad plot,9856
1146,8,bad plot,1241
1147,31,clean theater,1045
1148,50,movie was engaging,1334
1149,88,dirty theater,8042
1150,51,movie was engaging,1238
1151,53,good characters,5393
1152,63,good characters,5767
1153,19,dirty theater,6628
1154,46,movie too long,7635
1155,63,movie was engaging,6016
1156,18,movie too long,2660
1157,79,uncomfortable seats,4981
1158,8,dirty theater,6030
1159,89,movie too long,2356
1160,19,movie was boring,765
1161,79,bad characters,385
1162,58,bad plot,7531
1163,53,movie was boring,2218
1164,76,movie too long,9215
1165,80,bad plot,5460
1166,6,clean theater,6842
1167,29,good characters,9726
1168,42,uncomfortable seats,5753
1169,22,bad plot,4955
1170,62,bad plot,8271
1171,63,good plot,848
1172,71,movie was boring,9137
1173,65,movie was predictable,7741
1174,14,clean theater,915
1175,32,uncomfortable seats,7666
1176,45,bad characters,5395
1177,64,bad characters,9884
1178,32,dirty theater,1742
1179,12,good plot,5734
1180,23,movie was predictable,9385
1181,23,movie was boring,7917
1182,77,good characters,1394
1183,81,uncomfortable seats,7884
1184,47,bad plot,5076
1185,58,good length film,4487
1186,15,good characters,1103
1187,6,movie was predictable,3846
1188,49,good plot,2710
1189,70,dirty theater,7755
1190,53,good plot,1210
1191,82,movie too long,3359
1192,53,bad characters,1128
1193,78,movie too long,4145
1194,32,good length film,2141
1195,25,bad characters,173
1196,38,good length film,7618
1197,65,good characters,9367
1198,22,bad plot,8967
1199,58,bad plot,7148
1200,12,comfortable seats,3312
1201,39,movie was predictable,5261
1202,62,movie was engaging,52
1203,30,dirty theater,5294
1204,3,dirty theater,4084
1205,68,bad characters,4040
1206,3,bad characters,4505
1207,12,movie too long,8036
1208,37,dirty theater,378
1209,18,bad characters,7442
1210,89,dirty theater,5125
1211,79,good characters,1238
1212,52,movie was engaging,7788
1213,15,comfortable seats,4249
1214,77,good plot,1172
1215,43,uncomfortable seats,9779
1216,19,good characters,2188
1217,78,movie was predictable,1535
1218,25,bad plot,8443
1219,82,movie was engaging,1779
1220,42,clean theater,5852
1221,80,movie was engaging,2566
1222,64,movie was predictable,2406
1223,57,movie was predictable,9439
1224,33,dirty theater,6040
1225,32,good characters,8698
1226,26,good plot,5381
1227,18,uncomfortable seats,4270
1228,47,good characters,6611
1229,36,comfortable seats,8531
1230,27,dirty theater,6889
1231,26,clean theater,4846
1232,11,clean theater,3923
1233,68,bad plot,4761
1234,28,movie too long,3954
1235,60,good length film,8416
1236,27,bad plot,2053
1237,75,good plot,1657
1238,12,clean theater,8174
1239,5,uncomfortable seats,6416
1240,48,movie was predictable,3198
1241,80,uncomfortable seats,7544
1242,48,bad plot,1089
1243,19,good plot,3650
1244,75,movie was boring,6744
1245,74,movie was predictable,4126
1246,71,movie too long,2453
1247,52,bad characters,4867
1248,62,good length film,1547
1249,46,good characters,6443
1250,73,good plot,1446
1251,68,bad characters,1401
1252,5,movie was predictable,8809
1253,84,comfortable seats,4470
1254,5,movie too long,2986
1255,88,comfortable seats,2790
1256,88,clean theater,3899
1257,29,clean theater,488
1258,6,clean theater,2523
1259,13,bad plot,8197
1260,27,bad characters,5053
1261,50,comfortable seats,722
1262,58,dirty theater,9163
1263,16,bad characters,1918
1264,76,dirty theater,4150
1265,47,comfortable seats,9515
1266,15,good length film,7398
1267,68,clean theater,6307
1268,84,movie was boring,9101
1269,83,movie too long,5425
1270,74,dirty theater,6661
1271,16,good plot,4525
1272,68,good length film,3268
1273,35,good characters,5211
1274,72,movie was predictable,9657
1275,47,movie was engaging,3210
1276,45,movie too long,4091
1277,39,uncomfortable seats,5597
1278,10,movie was predictable,6846
1279,60,comfortable seats,1302
1280,37,movie was boring,9767
1281,53,movie was boring,1140
1282,40,good length film,1941
1283,59,good length film,5215
1284,34,good plot,6180
1285,47,movie was engaging,144
1286,16,uncomfortable seats,975
1287,45,good plot,3049
1288,41,movie was predictable,9843
1289,74,bad plot,5525
1290,72,good length film,537
1291,65,comfortable seats,1118
1292,14,good characters,5184
1293,35,good characters,9239
1294,60,comfortable seats,6907
1295,7,bad plot,4093
1296,39,movie was boring,3707
1297,71,bad plot,6067
1298,57,clean theater,7882
1299,51,movie too long,4605
1300,46,movie too long,7529
1301,80,good characters,4387
1302,84,uncomfortable seats,3296
1303,80,movie was engaging,5832
1304,65,bad characters,4103
1305,55,movie too long,4210
1306,6,movie too long,4547
1307,11,bad characters,3393
1308,25,uncomfortable seats,1986
1309,38,good characters,2301
1310,25,good length film,6111
1311,14,clean theater,8605
1312,11,good characters,9348
1313,10,bad characters,8833
1314,88,good length film,5828
1315,34,movie was boring,3698
1316,6,movie was engaging,1714
1317,37,movie was predictable,8112
1318,48,good length film,8544
1319,34,good characters,932
1320,55,dirty theater,316
1321,82,bad characters,4451
1322,11,movie too long,3716
1323,52,bad characters,2347
1324,88,bad characters,7675
1325,17,comfortable seats,8430
1326,76,comfortable seats,4729
1327,59,movie too long,1223
1328,14,uncomfortable seats,4902
1329,89,comfortable seats,1626
1330,52,bad characters,6923
1331,72,bad characters,7043
1332,86,movie too long,3452
1333,26,movie was engaging,6989
1334,36,good plot,3688
1335,23,good characters,7438
1336,70,bad plot,2670
1337,32,good plot,9000
1338,31,comfortable seats,8354
1339,32,uncomfortable seats,1509
1340,64,clean theater,4383
1341,4,good characters,2368
1342,49,good length film,9502
1343,73,good length film,5480
1344,13,movie was predictable,8703
1345,15,bad characters,623
1346,23,comfortable seats,5295
1347,55,good length film,8679
1348,61,comfortable seats,7982
1349,3,good length film,4253
1350,40,movie was boring,4963
1351,52,uncomfortable seats,2703
1352,89,uncomfortable seats,5989
1353,50,movie too long,247
1354,53,bad plot,6713
1355,43,comfortable seats,533
1356,41,good plot,8883
1357,39,bad plot,758
1358,32,movie was boring,9198
1359,25,dirty theater,4776
1360,67,movie was predictable,4405
1361,39,good characters,5618
1362,34,movie was boring,2330
1363,43,movie was boring,4190
1364,71,movie was predictable,6064
1365,87,movie was boring,4424
1366,78,movie was predictable,8883
1367,9,dirty theater,8352
1368,65,movie was boring,2080
1369,46,clean theater,5675
1370,13,uncomfortable seats,7125
1371,32,movie too long,7100
1372,45,good length film,9273
1373,61,good characters,3103
1374,21,good characters,4889
1375,56,comfortable seats,5159
1376,52,clean theater,6629
1377,64,movie was engaging,3353
1378,37,dirty theater,474
1379,7,movie was engaging,6252
1380,30,movie too long,5868
1381,8,good characters,8344
1382,60,movie too long,4463
1383,30,clean theater,1463
1384,64,movie was predictable,4145
1385,7,uncomfortable seats,5488
1386,18,good characters,8374
1387,5,bad characters,3479
1388,76,bad plot,5678
1389,88,clean theater,4669
1390,27,movie too long,1475
1391,75,movie was boring,5205
1392,84,comfortable seats,3200
1393,50,good characters,265
1394,18,comfortable seats,5957
1395,71,movie too long,2714
1396,16,bad characters,2684
1397,57,good length film,1689
1398,64,good characters,6048
1399,23,comfortable seats,7944
1400,62,movie too long,2260
1401,56,bad plot,6115
1402,10,movie was engaging,4908
1403,30,bad characters,6028
1404,36,movie was predictable,5949
1405,58,good plot,5833
1406,87,bad plot,4341
1407,13,clean theater,6273
1408,13,bad plot,7741
1409,15,bad characters,1856
1410,60,dirty theater,572
1411,76,comfortable seats,1792
1412,73,movie too long,7652
1413,6,movie was predictable,7368
1414,64,movie too long,6872
1415,76,movie too long,7722
1416,14,bad characters,2448
1417,80,bad plot,4277
1418,79,movie was predictable,5925
1419,67,uncomfortable seats,3049
1420,48,dirty theater,8238
1421,45,movie too long,6171
1422,63,movie was predictable,9331
1423,70,movie was predictable,1794
1424,32,uncomfortable seats,6414
1425,21,clean theater,5743
1426,6,good plot,7547
1427,72,bad plot,4533
1428,50,good length film,364
1429,71,good plot,6239
1430,9,movie too long,2470
1431,30,movie too long,5514
1432,32,movie was predictable,2075
1433,80,good characters,9723
1434,74,movie too long,6357
1435,5,movie was boring,237
1436,44,bad characters,7542
1437,70,clean theater,4874
1438,9,good characters,4041
1439,67,good plot,3695
1440,90,movie was engaging,1028
1441,73,movie too long,9079
1442,12,clean theater,8959
1443,50,comfortable seats,1620
1444,43,good length film,4808
1445,74,bad characters,1231
1446,32,bad characters,7802
1447,34,movie was predictable,4635
1448,76,movie was boring,7057
1449,8,movie was engaging,9249
1450,74,movie was predictable,7050
1451,34,clean theater,2560
1452,59,movie was engaging,5162
1453,25,comfortable seats,8596
1454,74,good characters,5438
1455,23,bad plot,6937
1456,16,good length film,630
1457,57,uncomfortable seats,8061
1458,50,movie was predictable,8794
1459,9,bad plot,4143
1460,28,movie was boring,7803
1461,2,bad characters,4096
1462,67,dirty theater,8933
1463,52,movie was engaging,8215
1464,89,clean theater,4617
1465,75,movie was boring,8170
1466,82,movie too long,9522
1467,63,bad plot,8277
1468,39,good characters,9795
1469,52,movie was predictable,4623
1470,16,good length film,3630
1471,86,bad characters,7271
1472,72,movie was boring,4459
1473,9,dirty theater,3533
1474,50,bad characters,865
1475,24,bad characters,5414
1476,5,uncomfortable seats,4907
1477,10,movie too long,8908
1478,11,movie was boring,49
1479,39,good characters,9416
1480,43,good length film,2953
1481,10,good length film,6063
1482,88,movie was engaging,4257
1483,70,good characters,6072
1484,67,uncomfortable seats,7693
1485,69,movie was engaging,1531
1486,42,movie was engaging,2262
1487,6,clean theater,241
1488,22,movie too long,819
1489,89,movie was predictable,2433
1490,89,movie was engaging,6029
1491,49,uncomfortable seats,6690
1492,58,bad characters,8847
1493,47,movie was engaging,1950
1494,9,good characters,9352
1495,20,movie was boring,420
1496,38,good characters,3400
1497,63,dirty theater,2895
1498,48,movie was engaging,431
1499,6,uncomfortable seats,4219
1500,31,bad plot,7337
1501,20,movie was predictable,6734
1502,16,bad characters,63
1503,56,good characters,5116
1504,36,clean theater,1823
1505,19,movie was predictable,9039
1506,51,movie too long,4490
1507,90,bad plot,7847
1508,30,good plot,7782
1509,75,clean theater,8140
1510,75,movie too long,9390
1511,71,bad characters,5802
1512,82,movie was boring,7439
1513,25,comfortable seats,8431
1514,52,bad plot,9460
1515,75,bad characters,2303
1516,54,bad characters,7913
1517,27,bad characters,6094
1518,58,movie too long,9596
1519,29,good characters,5020
1520,21,movie was boring,3801
1521,90,movie was boring,1013
1522,41,good length film,148
1523,83,dirty theater,6857
1524,15,uncomfortable seats,3231
1525,79,movie too long,4743
1526,64,uncomfortable seats,270
1527,90,good plot,8065
1528,27,bad characters,6937
1529,17,movie was boring,7776
1530,46,good characters,930
1531,44,good plot,1172
1532,55,bad plot,3633
1533,25,bad plot,875
1534,19,movie too long,2972
1535,71,movie was engaging,6143
1536,32,comfortable seats,1724
1537,55,bad characters,383
1538,76,uncomfortable seats,8669
1539,2,good plot,6641
1540,21,uncomfortable seats,3110
1541,38,good characters,6284
1542,31,uncomfortable seats,7493
1543,79,bad characters,9303
1544,34,uncomfortable seats,4724
1545,86,dirty theater,2333
1546,14,good plot,5281
1547,86,bad characters,9854
1548,45,good length film,9540
1549,77,movie was predictable,7039
1550,62,good characters,6552
1551,88,movie was engaging,2652
1552,7,movie was engaging,2777
1553,26,good length film,9756
1554,30,good plot,9985
1555,63,movie was boring,3018
1556,53,dirty theater,3059
